[INFO ] [2021-07-24 16:52:11,187] Pre-condition - Step 01: Open browser 'firefox' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-09-17 15:47:42,702] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 15:47:42,806] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 15:47:42,868] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 15:47:42,938] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 15:47:45,249] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 15:47:47,361] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 15:47:57,508] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 15:47:58,682] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 15:47:58,761]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:47:58,806]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:47:58,850]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:47:58,891] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 15:49:27,496] --------------START delete file in folder -----------
[INFO ] [2021-09-17 15:49:27,498] --------------END delete file in folder -----------
[INFO ] [2021-09-17 15:49:27,513] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 15:49:39,810] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 15:49:43,301] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 15:49:45,875] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 15:49:46,664] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 15:49:46,815] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 15:49:46,893] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 15:49:46,942] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 15:49:47,223] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 15:49:47,318] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 15:49:47,442] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 15:49:47,506] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 15:49:47,572] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 15:49:50,111] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 15:49:52,296] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 15:50:02,417] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 15:50:03,085] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 15:50:03,160]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:50:03,204]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:50:03,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:50:03,290] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 16:31:04,357] --------------START delete file in folder -----------
[INFO ] [2021-09-17 16:31:04,359] --------------END delete file in folder -----------
[INFO ] [2021-09-17 16:31:04,373] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 16:31:16,601] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 16:31:16,795] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 16:31:36,362] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 16:31:37,214] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 16:31:37,342] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 16:31:37,428] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 16:31:37,491] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 16:31:37,796] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 16:31:37,887] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 16:31:38,008] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 16:31:38,069] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 16:31:38,138] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 16:31:40,644] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 16:31:42,780] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 16:31:43,437] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 16:31:44,875] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 16:31:44,977]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 16:31:45,040]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 16:31:45,083]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 16:31:45,191] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 16:33:08,183] --------------START delete file in folder -----------
[INFO ] [2021-09-17 16:33:08,184] --------------END delete file in folder -----------
[INFO ] [2021-09-17 16:33:08,195] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 16:33:20,855] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 16:33:21,042] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 16:33:30,901] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 16:33:31,817] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 16:33:31,965] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 16:33:32,058] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 16:33:32,159] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 16:33:32,447] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 16:33:32,525] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 16:33:32,629] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 16:33:32,698] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 16:33:32,765] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 16:33:35,246] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 16:33:37,325] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 16:33:37,984] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 16:33:39,122] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 16:33:39,198]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:33:39,258]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:33:39,301]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:33:39,331] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 16:34:35,350] --------------START delete file in folder -----------
[INFO ] [2021-09-17 16:34:35,352] --------------END delete file in folder -----------
[INFO ] [2021-09-17 16:34:35,366] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 16:34:47,433] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 16:34:51,983] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 16:34:54,619] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 16:34:55,431] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 16:34:55,577] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 16:34:55,689] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 16:34:55,760] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 16:34:56,045] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 16:34:56,141] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 16:34:56,242] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 16:34:56,313] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 16:34:56,387] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 16:34:56,649] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 16:34:59,276] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 16:34:59,939] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 16:35:00,567] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 16:35:10,714]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 16:35:10,769]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 16:35:10,819]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 16:35:10,924] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 16:35:26,261] --------------START delete file in folder -----------
[INFO ] [2021-09-17 16:35:26,263] --------------END delete file in folder -----------
[INFO ] [2021-09-17 16:35:26,277] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 16:35:38,372] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 16:35:41,766] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 16:35:44,344] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 16:35:45,164] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 16:35:45,326] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 16:35:45,426] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 16:35:45,512] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 16:35:45,800] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 16:35:45,864] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 16:35:45,969] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 16:35:46,035] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 16:35:46,133] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 16:35:48,728] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 16:35:50,926] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 16:35:51,586] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 16:35:52,410] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 16:35:52,581]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:35:52,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:35:52,733]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:35:52,781] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 17:11:48,365] --------------START delete file in folder -----------
[INFO ] [2021-09-19 17:11:48,367] --------------END delete file in folder -----------
[INFO ] [2021-09-19 17:11:48,376] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 17:12:00,975] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 17:12:04,178] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 17:12:06,190] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 17:12:07,088] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 17:12:07,274] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 17:12:07,364] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 17:12:07,437] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 17:12:07,746] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 17:12:07,844] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 17:12:07,979] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 17:12:08,060] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 17:12:08,137] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 17:12:10,282] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 17:12:12,340] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 17:12:13,002] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 17:12:13,586] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 17:12:13,684]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-19 17:12:13,728]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-19 17:12:13,774]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-19 17:12:13,810] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:35:02,314] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:35:02,316] --------------END delete file in folder -----------
[INFO ] [2021-09-19 18:35:02,328] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 18:35:14,679] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 18:35:18,879] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 18:35:21,123] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 18:35:22,235] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 18:35:22,380] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 18:35:22,475] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 18:35:22,574] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 18:35:22,894] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 18:35:22,984] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 18:35:23,084] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 18:35:23,154] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 18:35:23,221] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 18:35:23,485] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 18:35:26,203] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 18:35:27,360] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 18:35:29,703] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 18:35:29,794]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:35:29,842]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:35:29,886]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:35:29,983] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:37:29,151] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:37:29,155] --------------END delete file in folder -----------
[INFO ] [2021-09-19 18:37:29,169] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 18:37:40,481] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 18:37:43,377] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 18:37:45,500] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 18:37:46,334] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 18:37:46,492] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 18:37:46,575] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 18:37:46,639] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 18:37:46,938] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 18:37:47,024] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 18:37:47,142] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 18:37:47,219] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 18:37:47,297] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 18:37:49,818] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 18:37:51,995] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 18:37:52,682] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 18:37:53,925] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 18:37:54,002]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:37:54,051]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:37:54,097]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:37:54,202] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:39:03,903] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:39:03,905] --------------END delete file in folder -----------
[INFO ] [2021-09-19 18:39:03,915] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 18:39:16,056] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 18:39:19,527] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 18:39:22,096] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 18:39:23,130] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 18:39:23,319] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 18:39:23,452] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 18:39:23,567] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 18:39:23,846] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 18:39:23,910] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 18:39:24,022] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 18:39:24,095] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 18:39:24,171] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 18:39:24,434] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 18:39:26,978] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 18:39:27,610] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 18:39:29,104] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 18:39:29,207]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:39:29,267]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:39:29,318]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:39:29,428] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:41:59,211] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:41:59,213] --------------END delete file in folder -----------
[INFO ] [2021-09-19 18:41:59,226] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 18:42:11,935] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 18:42:15,374] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 18:42:18,249] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 18:42:19,118] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 18:42:19,279] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 18:42:19,369] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 18:42:19,480] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 18:42:19,780] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 18:42:19,843] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 18:42:19,940] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 18:42:20,008] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 18:42:20,079] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 18:42:20,340] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 18:42:23,083] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 18:42:23,736] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 18:42:24,689] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 18:42:24,770]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:42:24,815]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:42:24,861]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:42:24,976] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:43:06,322] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:43:06,323] --------------END delete file in folder -----------
[INFO ] [2021-09-19 18:43:06,333] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 18:43:18,862] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 18:43:22,066] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 18:43:24,525] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 18:43:25,353] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 18:43:25,505] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 18:43:25,588] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 18:43:25,656] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 18:43:25,953] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 18:43:26,025] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 18:43:26,148] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 18:43:26,235] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 18:43:26,315] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 18:43:29,000] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 18:43:31,212] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 18:43:31,863] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 18:43:32,921] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 18:43:33,001]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:43:33,063]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:43:33,109]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-19 18:43:33,235] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:44:19,409] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:44:19,410] --------------END delete file in folder -----------
[INFO ] [2021-09-19 18:44:19,422] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-19 18:44:32,700] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-19 18:44:38,267] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-19 18:44:41,030] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-19 18:44:41,875] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-19 18:44:42,008] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-19 18:44:42,098] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-19 18:44:42,165] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-19 18:44:42,448] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-19 18:44:42,551] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-19 18:44:42,674] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-19 18:44:42,746] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-19 18:44:42,823] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-19 18:44:43,090] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-19 18:44:46,389] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-19 18:44:47,067] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-19 18:44:47,788] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-19 18:44:47,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-19 18:44:47,901]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-19 18:44:47,949]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-19 18:44:47,986] Post-Condition: Close browserfirefox
[INFO ] [2021-09-19 18:47:09,884] --------------START delete file in folder -----------
[INFO ] [2021-09-19 18:47:09,886] --------------END delete file in folder -----------
